0-9%,10-19%,20-29%,30-39%,40-49%,50-59%,60-69%,70-79%,80+%,Heart disease_prevalence
13.37324419,13.85543572,12.57890936,12.22250693,11.64946773,13.12399543,12.02217615,7.204919751,3.969344732,7.0
12.81791908,13.15751445,11.1199422,11.11271676,10.45520231,13.13583815,13.15751445,7.579479769,7.463872832,8.0
12.26821192,13.64238411,9.569536424,10.5794702,10.23178808,14.08940397,13.69205298,8.92384106,7.003311258,8.6
10.27608368,10.84005509,11.53518263,11.99422913,12.48606466,12.75493475,14.54521608,8.944848843,6.62338514,8.3
12.22981297,13.22656512,11.69223877,10.85227909,10.15791242,12.68899093,13.36095867,8.220405421,7.5708366,7.9
13.22574218,14.07850169,10.68340307,11.49232915,11.75532975,13.47280335,12.63199841,7.539350468,5.120541941,7.2
12.03264095,12.8041543,9.629080119,10.16320475,9.480712166,14.45103858,15.08902077,9.465875371,6.884272997,9.2
14.03457279,13.2377813,14.25480907,14.95554224,12.58487205,12.35991494,10.06847234,5.404922784,3.099112487,5.7
12.89491409,13.32257064,11.92841029,12.23311558,11.68143864,13.5513669,12.74630344,7.241294516,4.400585889,7.3
10.2839724,14.35370875,15.0489331,9.888229317,10.09679662,12.72795337,12.97930371,8.417562436,6.203540296,7.3
12.09742351,13.54669887,8.715780998,10.70853462,9.641706924,13.06360709,14.25120773,9.863123994,8.111916264,9.1
11.87364955,12.46012964,9.517440066,10.19652228,10.21710052,14.09610042,14.96038687,8.539973248,8.138697397,8.6
12.91817432,13.20845092,12.41552836,13.54547186,12.14544993,13.09014733,11.81708535,6.812555184,4.047136765,6.6
11.38365866,13.24926585,9.647607532,9.664881672,10.70133011,15.15805839,13.6983935,8.878908274,7.61789601,8.5
14.60654845,16.87816895,14.13962016,11.73336389,10.05184909,11.02867455,10.49299608,6.035692801,5.033086024,6.1
9.151419398,16.57204016,29.66413537,10.60904133,8.569389939,8.733499822,8.709036237,4.777534275,3.213903471,4.8
12.7484619,13.74822527,10.72527212,10.57146238,10.95598675,13.96119262,13.54117369,7.856128727,5.892096545,8.2
12.88967857,12.90583105,10.07914715,11.61363269,10.33758682,13.37425295,13.32579551,8.916168632,6.557906639,9.0
11.3358686,14.22445182,11.49769399,11.708067,10.80184481,13.22922567,12.69520188,8.714297273,5.793348976,8.4
12.13675214,12.60683761,9.601139601,10.6980057,10.47008547,14.25925926,15.21367521,9.202279202,5.811965812,9.0
12.62036643,12.38744497,13.22539412,12.18292856,11.51825025,12.98679165,12.77943474,7.487572788,4.811816503,8.1
13.03470699,14.76613914,11.88498903,12.81729865,12.59205578,13.22273582,11.17204638,6.759244751,3.750783453,5.9
13.72115081,13.29659907,11.26417054,11.2957861,11.11060928,13.39596224,12.5649248,7.836141096,5.514656068,7.6
13.79471958,13.65411654,10.0921731,10.3577566,9.436025621,12.54491486,13.85720981,9.404780503,6.85830339,9.8
11.80086556,13.58160818,14.45268352,11.27711773,10.48046972,12.95862392,12.88695317,7.42067977,5.140998429,7.9
11.89389618,13.1298726,11.75128351,10.71496482,10.70545731,12.65449705,14.11865374,8.176459403,6.854915383,7.8
9.226621399,14.61880274,14.4839982,9.651006041,9.93559339,13.58530131,14.05961356,8.277996904,6.161066454,7.0
14.30285062,14.78656901,13.37637387,12.739543,11.64532519,12.11343976,11.06115722,6.267859059,3.706882259,6.9
11.44505568,11.56581242,11.17670737,11.16328995,11.4584731,14.62498323,14.46397424,8.184623641,5.91708037,7.8
12.60047281,13.57762017,9.944838455,10.33096927,10.37037037,12.69503546,14.30260047,8.668242711,7.509850276,9.2
11.57184185,14.14336226,11.2504018,11.34683382,11.2423658,12.80135005,13.45226615,8.526197364,5.665380906,8.6
13.65828891,13.88677329,9.926377253,10.6752983,10.31987814,13.41711094,12.49047982,9.393247017,6.232546332,9.0
12.04841598,16.31569197,13.89489285,11.10356327,10.43660841,12.49305255,11.51114679,7.410609523,4.78601865,7.8
12.88014311,11.69499106,9.615384615,11.47137746,8.966905188,13.61806798,15.96601073,10.46511628,5.322003578,9.6
12.99835318,13.36984413,11.8226035,11.95664662,9.704722148,13.30856727,13.5613343,7.498755314,5.779173528,8.5
13.88794104,14.93209582,11.69043882,10.9056166,10.50979322,11.69043882,12.93250529,8.032484815,5.418685593,9.0
13.76328402,13.55490727,9.87705772,11.4086268,10.22087935,13.17982913,13.97166076,8.897687018,5.126067931,8.7
12.93641878,15.45120947,11.4580993,12.7716618,12.22646596,13.2419681,11.72620385,6.208342695,3.979630046,6.9
10.87866109,11.37314568,11.829593,9.699505515,10.5363256,13.7694941,14.07379232,11.10688475,6.732597946,9.0
10.60743427,11.5744938,8.975521306,10.93986099,9.459051073,13.32728921,15.23118767,12.60199456,7.28316712,11.1
11.86110417,13.36997252,10.51211591,11.42643018,11.73619785,14.60904322,13.12515613,8.768423682,4.591556333,9.0
12.44360902,11.05263158,9.812030075,10.41353383,9.323308271,11.61654135,15.33834586,10.71428571,9.285714286,9.6
12.41895262,13.96508728,11.4713217,11.22194514,10.27431421,12.01995012,12.06982544,8.778054863,7.780548628,8.4
12.90483931,12.55470802,9.44104039,11.57934225,10.95410779,12.35463299,13.63011129,9.741152932,6.840065024,8.1
12.72768931,13.58689426,11.33004926,11.34150533,9.840760683,12.77351358,12.85370604,8.557681292,6.988200252,8.8
11.5389287,12.35272683,10.79800802,10.87088546,11.30815013,14.19895542,14.51475768,9.194704239,5.222883518,8.1
12.92906178,13.04347826,8.638443936,9.95423341,10.46910755,12.41418764,14.47368421,11.61327231,6.464530892,8.4
12.83718553,14.13197797,12.63842353,11.99102732,11.2641263,12.59299222,11.70424215,7.848259413,4.991765574,8.0
12.04028806,14.1777083,20.04664394,11.18173198,10.24116456,11.04846357,10.55383275,6.491709167,4.218457674,7.2
11.52908394,9.822361546,9.021246952,10.03134796,8.11563915,13.96725879,16.99756183,10.06617903,10.44932079,10.5
12.43254795,13.47438158,10.25271144,12.13869744,11.1823476,13.72014746,12.88133782,7.811080836,6.106747876,8.4
11.41629784,14.70971101,11.81983858,11.45535017,10.92163499,13.09554803,13.23873991,7.940640458,5.402239,8.1
10.02503376,13.97443921,25.5657301,12.97885306,10.33136796,9.762343951,9.407424487,5.06439606,2.89041141,5.0
12.6009126,12.88171288,9.582309582,10.21411021,10.63531064,14.28571429,15.26851527,8.634608635,5.896805897,9.2
12.16108453,10.96491228,7.695374801,8.213716108,9.011164274,13.83572568,17.02551834,12.63955343,8.452950558,11.5
12.20132358,13.48659004,20.21246952,12.1107628,9.944270289,10.6025775,11.06234761,5.952629746,4.42702891,6.4
9.683666882,10.18398967,13.68624919,13.23434474,11.62040026,13.1859264,14.20271143,8.344092963,5.858618464,8.2
17.1287318,16.4841168,14.78244244,13.08076808,11.08956325,11.64130999,8.655868455,4.42763104,2.709568163,6.5
17.52832861,15.7282814,14.64825307,12.74787535,11.53210576,11.67965061,8.522190746,4.302407932,3.310906516,7.2
12.54340447,14.15083298,11.91916039,11.88794819,11.6304475,14.38492451,12.25859311,7.377784714,3.84690414,7.3
21.05602258,12.11879487,25.26845432,16.25145732,7.83272995,6.102350126,5.362950236,3.798245076,2.208995521,4.6
13.55283308,12.36600306,8.996937213,10.75803982,9.418070444,12.63399694,14.31852986,9.303215926,8.65237366,9.3
10.23274478,10.75441413,8.828250401,10.27287319,9.22953451,14.24558587,15.48956661,11.31621188,9.63081862,10.0
16.56215921,17.23009815,11.79116685,11.21864776,12.07742639,11.47764449,10.79607415,5.534351145,3.312431843,7.0
15.21631029,16.4926239,11.801757,11.28791646,11.61942649,12.74656058,10.74092491,5.65224598,4.442234378,7.0
14.50692747,13.77343113,8.394458028,14.01792991,7.742461288,13.61043195,12.95843521,7.253463733,7.742461288,8.4
11.0982659,12.55161024,8.290668869,9.611890999,10.6688687,14.6985962,15.6895128,11.04872007,6.341866226,9.8
16.95435366,14.49942463,12.38971998,13.08016878,11.16225547,12.38971998,10.31837361,6.290755658,2.915228232,7.7
13.71231384,13.11296767,9.480566655,11.00617508,10.18888485,12.18670541,14.11187795,9.135488558,7.065019978,9.2
12.60450161,14.72961122,11.93802982,11.63110202,10.68985677,12.28588132,12.09880152,7.68488746,6.337328267,7.5
14.96122092,15.63672755,12.68451339,11.58368777,11.60870653,12.15911934,12.23417563,5.879409557,3.252439329,8.0
11.71617162,12.81628163,9.075907591,10.3960396,9.295929593,14.74147415,14.52145215,8.96589659,8.470847085,8.7
12.96686747,14.29216867,10.40662651,10.85843373,11.73945783,13.70481928,13.00451807,8.584337349,4.442771084,7.9
11.55204216,13.46508564,9.876152833,11.31488801,11.75230567,15.7312253,13.73913043,8.100131752,4.469038208,7.5
10.70045759,10.13727561,8.940513904,8.658922914,8.799718409,12.98838437,18.12741992,12.46040127,9.186906019,11.5
13.07427768,13.50453096,12.42814469,14.39616437,13.25149986,12.8911983,10.90778255,6.04998703,3.496414556,5.4
16.63707837,14.78569617,12.70606137,13.16256657,9.99239158,12.24955618,9.637331981,6.036013188,4.79330459,8.3
11.47742818,12.66757866,9.863201094,10.90287278,10.65663475,14.55540356,14.10396717,8.905608755,6.867305062,8.0
12.95707472,13.91096979,12.67885533,9.06200318,9.896661367,12.40063593,14.26868045,7.750397456,7.074721781,8.3
13.24383891,12.89821679,11.39050291,11.44059307,10.83951112,14.09036265,12.63774795,8.425165298,5.03406131,8.9
12.24358974,11.85897436,9.487179487,9.423076923,11.21794872,13.78205128,14.74358974,9.423076923,7.820512821,9.3
13.28916314,12.54548136,12.36478513,15.07645786,13.07281935,13.06913167,11.048284,6.339118891,3.19475858,6.2
12.1071783,12.7026133,8.435329143,9.692358584,9.824677473,13.76116441,16.4406219,8.964604697,8.0714522,8.9
11.0974359,13.34358974,9.302564103,10.38974359,11.76410256,14.72820513,14.1025641,10.21538462,5.056410256,9.7
13.99437412,11.99015471,11.84950774,10.97046414,9.493670886,13.2559775,13.85372714,7.524613221,7.067510549,8.1
12.13255104,14.3207807,20.14009459,11.16565886,9.707836916,11.1267437,11.09980243,6.082739628,4.223792133,7.0
11.92136525,13.60689631,12.00196236,11.97392858,10.5652311,13.04972492,12.88502646,7.779374146,6.216490872,7.5
11.25523013,13.07112971,11.37238494,10.05857741,9.548117155,13.72384937,14.10041841,9.523012552,7.347280335,8.5
12.99115408,12.86772269,9.473359391,11.25282864,10.03908661,13.40259206,14.17403826,8.619625591,7.179592676,8.8
14.01350699,14.5200193,12.10805596,9.792571153,11.16739026,12.71104679,11.89097926,7.284129281,6.512301013,8.6
12.56828979,14.28147268,10.10095012,11.75178147,12.41092637,15.20783848,12.29809976,7.197149644,4.183491686,7.0
13.43089431,13.30081301,10.50406504,10.40650407,9.577235772,12.1300813,13.70731707,9.56097561,7.382113821,8.9
12.94520548,14.09713574,10.92465753,11.50684932,10.55728518,13.05105853,12.98256538,8.620797011,5.314445828,8.9
10.95815975,11.5377649,9.726498823,10.88570911,9.346132947,14.50824126,15.5044376,10.23365332,7.299402282,9.1
12.33595801,14.36070491,8.548931384,11.02362205,12.07349081,13.91076115,13.23584552,7.53655793,6.974128234,8.6
14.9286066,13.49089119,10.92072871,10.93057607,10.05416051,13.16592811,11.74790743,7.159034958,7.60216642,7.9
13.39100997,14.19346749,10.74540781,10.9209454,10.8394458,13.0399348,12.85812802,8.375650429,5.636010281,8.7
11.69014085,12.14788732,8.767605634,9.894366197,8.943661972,14.33098592,15.70422535,9.436619718,9.084507042,10.0
10.25782689,10.5893186,13.57274401,12.28360958,12.20994475,13.75690608,11.98895028,8.250460405,7.090239411,8.4
11.84367355,13.65033561,10.04955774,10.79606047,11.26654539,14.72304121,14.2337369,8.468728436,4.968320683,8.4
11.1942446,11.10791367,10.27338129,11.1942446,8.834532374,14.04316547,14.70503597,9.553956835,9.09352518,9.2
11.32368149,13.78834885,9.513960703,10.72044123,12.18545329,14.47776629,14.09858669,8.6521889,5.239572561,8.3
8.213959159,11.04846084,11.90185919,12.89241085,12.86193234,14.18774764,14.55348979,7.924413289,6.415726913,8.4
11.9428249,13.0524732,9.610682716,10.53225503,9.873989092,13.44743276,15.44103818,9.497837126,6.601466993,9.0
16.03575401,15.51262512,11.82188903,13.8196647,11.20402027,11.6859579,10.371957,6.022160893,3.525971084,6.3
13.88355726,14.06483259,11.8148859,11.35636596,9.756877799,11.52697803,13.52100661,7.752185967,6.323309874,7.8
12.63955343,10.16746411,9.290271132,10.44657097,8.492822967,13.11802233,15.43062201,11.88197767,8.532695375,9.5
11.64223156,13.34252992,12.21006705,12.19883866,11.12091367,12.58862404,13.10512977,8.00583876,5.78582657,8.4
11.32075472,11.12778731,9.005145798,9.798456261,8.640651801,13.65780446,16.3593482,10.39879931,9.691252144,9.4
12.62197041,14.15381387,13.49281293,11.03766656,9.60025181,12.50655755,13.05214563,7.879550939,5.655230301,8.1
10.23567562,13.87731843,34.65123536,13.09580343,7.676756713,7.017353432,7.182882651,3.778679294,2.484295076,4.3
12.2481548,12.06862158,10.35308199,10.9914223,10.57251147,13.76421305,14.10333134,9.136245761,6.762417714,8.6
10.89557064,12.15648238,9.214354995,9.569996767,10.92790171,13.83769803,15.77756224,9.117361785,8.503071452,9.5
12.4221804,10.98885189,9.729260171,10.68481251,10.17808021,13.3487766,14.70971478,10.25047054,7.687852903,8.8
12.51263764,13.200125,12.77366225,12.07698388,11.494274,13.27732946,12.29756806,7.385893642,4.981526075,7.2
14.11068001,15.0091893,11.53767613,10.43496018,11.02715949,12.27282009,12.68123341,7.208494997,5.7177864,7.7
14.24863758,13.89389163,14.16043784,13.47528363,11.3514808,12.2432132,11.07909355,5.991351364,3.556610404,7.1
18.31037649,16.59320478,15.3902663,13.05325987,11.70339761,10.77134986,7.640036731,4.008264463,2.529843893,6.8
12.84232587,13.22599001,12.24795633,12.4873943,11.20851385,12.96176316,12.82260745,7.570746877,4.632702156,7.0
13.26490328,13.81760758,9.395973154,10.34346625,9.474930912,12.90959337,14.40979076,8.606395578,7.777339124,9.0
13.49381251,12.79877945,11.93422614,12.61230717,9.662654687,12.90049161,12.91744363,8.069164265,5.611120529,8.2
10.99084097,11.15736886,9.075770192,9.048015543,9.214543436,14.23813489,16.62503469,9.908409659,9.741881765,10.4
12.80516994,13.40354236,9.526089038,10.6510292,8.999521302,14.45667784,13.97797989,8.951651508,7.228338918,9.4
14.54453951,15.14846502,10.36738802,11.57523905,12.12883744,11.67589331,11.72622043,6.995470559,5.837946653,7.8
14.91275409,16.51376147,11.31498471,11.29699586,11.54883972,12.70012592,10.37956467,6.475984889,4.856988667,8.4
12.98051835,13.84153766,10.83231866,11.58462341,11.06279353,13.35884502,13.77196034,7.392590016,5.174813011,8.0
13.88924912,14.1097134,14.66735832,11.33445727,10.25807288,11.54195305,12.04772403,6.756581507,5.394890416,7.1
9.631220909,10.27568922,9.022556391,10.81274615,10.13247404,14.42892947,17.68707483,9.989258861,8.020050125,8.9
12.16118278,13.48021452,9.494129584,10.36382084,11.03058414,15.08914335,15.08914335,8.392520655,4.899260762,7.5
14.17165669,13.57285429,9.647371923,10.31270792,8.050565536,13.57285429,13.97205589,8.78243513,7.917498337,8.6
12.76752768,11.5498155,10.38745387,10.31365314,9.741697417,13.9298893,13.61623616,9.42804428,8.265682657,9.3
14.39429929,14.67933492,10.3087886,9.596199525,11.97149644,11.35391924,13.63420428,7.600950119,6.460807601,8.0
13.08713214,13.16791691,9.948066936,11.27524524,10.67512983,12.42931333,14.72590883,9.417195615,5.274091171,9.4
10.9644989,12.25259189,9.205152372,11.90700597,8.953817154,14.38894125,16.30537229,9.487904493,6.534715677,10.8
15.88759043,14.26048245,14.04877695,14.29254071,11.84099102,11.75751857,10.01246038,5.044034744,2.855604752,7.3
10.59588863,13.79130887,14.06713505,10.59588863,11.49102264,14.22846734,12.81290658,8.227946916,4.189435337,10.6
12.4893476,12.79708361,12.20528359,11.36729476,12.84442761,14.05643405,12.4514724,8.190512262,3.598144115,10.5
12.46966421,13.33892247,11.57834356,11.7548427,14.12875612,14.84357764,11.56069364,6.865816529,3.459383136,8.6
11.0038852,12.72089234,10.46497055,11.0164181,12.83368843,13.38513598,14.18724151,9.161549066,5.226218824,10.5
12.79201376,12.82596885,11.863908,12.03141978,12.3845527,13.84009417,12.17176748,7.784770011,4.305505252,11.0
13.51853347,13.8900105,11.66922394,10.80513607,12.90478882,13.88193491,12.2102883,7.235726399,3.884357587,10.9
11.69407957,11.61880387,12.5559863,11.28382702,12.56351387,14.11419323,13.23346757,8.701870601,4.23425797,13.8
13.59126607,14.7316643,11.83885413,13.11381935,13.78057218,13.58974554,10.59201873,6.099609984,2.662449727,6.9
12.3711851,12.61890606,12.0640111,10.45382481,12.92608006,14.03587,12.41082045,8.387831946,4.731470472,10.1
11.42252329,11.680779,11.33573243,12.18882303,12.58255715,13.92040644,13.42929721,8.562658764,4.877222693,10.4
10.67774086,13.0166113,14.61461794,11.17607973,12.31561462,12.72093023,12.24584718,8.093023256,5.139534884,9.5
12.4286928,12.97487559,11.44556378,11.62762471,12.46510499,15.17174414,13.37540964,6.966864911,3.544119432,9.9
11.22898004,11.0246739,12.4233852,11.64545026,13.63350621,15.2208078,13.877102,7.622190791,3.323903819,12.5
12.14439867,12.8948401,10.60427703,10.91328232,11.99234844,14.73906219,13.99843045,8.774769472,3.938591328,10.8
11.29038227,12.79033909,12.45358892,12.84708088,13.65256757,14.8219418,11.95771503,7.238278503,2.948105934,8.4
12.37864078,11.99498904,10.73441904,12.45693705,12.67616661,13.71750705,13.3025368,8.487316004,4.251487629,11.2
12.06449076,12.44986237,11.41171844,10.53873378,12.59929217,13.0475816,13.38576484,9.217459693,5.285096343,10.4
10.2312508,13.20045995,21.16775265,10.61709467,10.32068481,11.57531621,11.17925131,7.596780376,4.111409224,8.7
11.45439711,12.34434043,14.82308485,13.51554449,11.58643937,13.82579011,12.25309172,6.481879079,3.715432841,7.6
12.76461958,11.92622092,10.58478306,10.77342276,12.24062042,13.4982184,12.95325927,9.075665479,6.183190107,12.2
15.21840365,13.14147341,12.32187762,12.07972432,11.76306231,13.8027382,11.55816336,6.463630437,3.650926702,10.4
12.32410013,12.66108725,12.37224115,10.85765072,12.53888313,13.7201896,12.72404088,8.680195527,4.121611613,11.5
12.79582075,12.24194361,11.637714,10.97683787,12.44335347,13.09793555,12.9846425,9.466263847,4.355488419,12.5
16.9580444,13.04711808,23.49067266,12.2294931,8.77900406,8.81946673,8.112067642,5.378744541,3.18538879,7.9
12.17688764,12.18516373,11.94515711,11.50928301,13.40726641,14.32867114,12.27068333,8.09125769,4.085629948,9.4
11.61900025,11.37527978,13.23551355,14.20044765,13.86719721,14.07112659,11.77319075,6.893807511,2.964436707,12.2
12.09092691,12.36527533,11.49323927,11.0915148,12.05173427,14.38369587,13.15892612,9.220066627,4.144620811,12.9
11.25070107,12.8547392,10.70106562,11.02636007,11.77790241,14.31295569,13.76332025,9.904655076,4.408300617,11.4
12.43429944,11.15783151,10.48205436,10.18170897,11.08274516,14.98723532,14.73194173,10.03153627,4.910647244,12.2
13.5424909,13.20818167,12.58110461,12.23195917,11.77698212,13.10432822,11.91743156,7.301392625,4.336129134,9.3
9.776763891,11.29216229,12.39204823,11.59361251,12.53055239,14.40443213,13.92374124,9.703438162,4.383249145,11.3
9.616409164,10.38891849,13.26584976,13.03942461,14.21150773,13.07938199,12.90623335,8.84389984,4.648375067,12.5
11.13537118,12.17072827,11.53683617,11.05789548,12.97365826,15.72756726,12.79053388,9.057613748,3.549795746,12.4
11.81697449,12.67218482,18.75409228,14.0499722,12.1122367,11.6539008,10.19890049,5.708814627,3.03292359,6.9
12.99889135,13.35227273,11.20426829,11.16962306,12.89495565,13.76108647,12.52078714,8.342572062,3.755543237,10.7
11.97935556,12.02678198,11.41581811,11.79243967,12.98925931,14.04658948,13.97684475,8.260566327,3.512344818,12.5
11.28210174,12.46482338,13.05520024,12.12043688,12.67539112,13.67116009,12.89776641,7.907114041,3.926006101,8.4
12.9248366,10.75163399,12.66339869,12.10784314,10.35947712,13.1372549,14.49346405,9.003267974,4.558823529,12.2
12.89628623,13.70018116,12.93025362,11.92255435,12.83967391,14.99094203,11.57155797,6.816123188,2.332427536,9.3
11.67425968,12.02164009,10.51822323,11.48063781,12.75626424,15.96810934,13.4738041,8.063781321,4.043280182,9.9
14.45802317,14.6053103,12.63882807,12.14521715,13.06476653,13.50264719,10.55292385,6.496556666,2.535727081,9.1
13.51126832,12.59211619,11.9195005,11.61132996,11.80695126,13.55146448,12.29198489,8.366160195,4.349224214,10.2
12.4045439,13.05801451,12.10820258,11.83085749,12.22218001,13.78747008,12.94023783,7.944227043,3.704266555,11.3
11.13222916,11.79292244,10.64349715,10.7068513,12.11874378,15.7389809,13.86550819,9.177301113,4.82396597,12.0
11.12623341,12.11296359,11.04117047,11.07803108,12.87285925,13.51366678,13.83974141,9.280367472,5.134966542,10.5
13.43914136,14.19273807,11.46380452,10.90431605,12.79972596,13.72459466,11.72642156,8.209636903,3.539620918,9.8
13.40479901,13.61865236,13.7980717,13.29062307,12.6019428,13.39573743,10.71169669,6.08938345,3.089093479,8.0
13.11295392,11.64375781,11.54909311,11.62861146,12.07542883,13.78696656,14.17698512,7.982127305,4.044075883,13.6
11.87027372,12.88742145,12.00340824,10.61348386,12.59985089,15.09745447,13.22824582,7.668548301,4.031313239,10.0
13.46133503,13.19686872,12.07553158,10.97535174,11.88511584,15.06929017,12.10726753,7.484396488,3.744842907,11.1
12.45859928,12.82051282,11.82689566,12.24145116,12.03746353,13.78561558,13.09468974,7.733982584,4.00078963,9.8
12.29976406,13.59120825,10.94623122,11.62299764,12.38047932,14.3548988,13.53532845,7.55619024,3.712902024,10.2
9.816783533,11.15132323,9.47749378,10.47274372,11.62632888,14.65731735,14.15969238,11.44537435,7.192942773,13.0
12.10615071,12.48113961,11.83988639,11.83544866,12.23706399,13.84352534,13.2976835,8.056714298,4.302387503,10.2
12.57997322,12.26008035,11.31528046,11.8360363,13.50245499,14.04552894,13.13048653,8.175866687,3.154292516,11.7
12.35508107,12.14794742,14.0753546,13.60592953,12.03646383,13.08381256,12.01517942,6.744043285,3.9361883,8.1
13.15467359,13.77596439,13.67767062,12.08827893,12.95994065,13.08605341,11.16097923,6.46884273,3.627596439,8.5
11.44465291,12.57482355,11.31510766,11.7662825,13.37889753,14.16957027,13.25381935,8.384704726,3.712141517,10.9
13.32662857,12.60877682,13.41816671,14.19925204,12.15229056,13.47116247,11.56090599,6.082468639,3.180348206,7.6
11.12653709,12.42893032,12.66693111,10.24725638,12.42231919,15.13288378,13.96271321,8.217638503,3.794790427,12.6
12.66930744,13.36889854,13.19639663,11.66304626,12.42333248,13.3593151,11.26693074,8.305647841,3.747124968,12.2
11.62368072,12.92374362,11.86132662,12.3575872,11.95918082,14.65017124,12.76997274,7.401971063,4.452365975,10.5
12.50885955,12.76928909,12.36875505,12.51874928,13.17641629,13.7648552,12.13799469,7.346420742,3.408660106,10.4
12.9985229,12.71594631,11.20673046,11.52784022,12.88934558,14.07102948,13.33889924,7.84792242,3.403763406,11.8
10.46495095,10.507607,12.08588085,12.91056448,12.88212712,16.29461112,13.8347789,7.791838476,3.22764112,13.1
12.15616681,11.20970127,11.63363896,11.60406191,12.93502908,15.2124618,13.52657005,7.87735384,3.845016267,12.6
11.99598155,11.55303895,10.49362985,11.84072332,12.48915476,14.52577743,14.72669985,8.552901959,3.822092333,12.9
11.26951799,12.2048729,11.78245455,10.9677906,12.86867315,14.76955571,13.69088029,8.297503206,4.148751603,12.7
13.1391008,12.64810907,11.70264567,10.98441811,12.49797111,14.1778932,12.67651355,8.014121084,4.159227398,11.5
10.95001082,11.17723436,10.64704609,10.00865614,11.81562432,15.29971868,15.20233716,10.21423934,4.685133088,11.2
13.02752973,12.49768424,11.68994776,11.9530179,11.68624254,14.06498944,12.13827856,8.766534514,4.175775316,10.4
7.316768635,8.790111125,11.22487202,10.60057435,12.59832688,14.88325634,17.04332626,11.88662754,5.656136846,11.1
12.31904019,12.00073455,11.43757843,12.0252196,12.12928106,13.20968384,13.40862486,8.499372571,4.97046491,9.7
11.92555147,12.23000919,12.890625,13.89590993,13.91888787,13.43060662,10.98345588,7.703354779,3.021599265,13.0
12.37570255,13.56463467,10.22481626,10.90575011,12.09468223,14.53739732,12.81884998,9.068309555,4.409857328,10.5
11.45310064,14.61003811,19.282652,11.39139096,12.13623766,11.90239044,10.10631387,6.094101853,3.023774467,7.5
11.94790487,12.48179906,11.56770749,10.8962951,13.53340883,15.03801974,13.33117619,7.72528717,3.478401553,12.1
13.21892393,13.22407751,12.16244073,12.00783344,11.9717584,14.53308596,11.76561534,7.106782107,4.009482581,10.5
10.91661056,11.5962938,10.75310186,11.13462217,12.04834728,14.27334808,14.10983938,10.03173992,5.136096951,10.1
10.11216109,11.28676146,13.52115164,15.58774176,13.01775148,13.43283582,12.48785658,6.932791663,3.620948512,10.5
12.62390671,12.97376093,12.1574344,10.98542274,12.12244898,14.03498542,13.17784257,8.052478134,3.871720117,10.2
11.58627895,13.12554414,12.40118405,13.95089674,13.69667421,14.48371931,11.48528644,6.449590806,2.820825353,8.2
9.936443962,11.54859712,11.45558828,10.09145869,12.9747326,15.53247559,14.77290343,9.207874748,4.479925593,11.8
11.93166161,12.05107008,11.51832461,11.01772756,11.89492055,15.50013778,13.26352531,8.500964453,4.321668044,9.9
13.110668,12.40279163,11.46560319,10.94715852,11.69491525,14.44666002,12.95114656,8.325024925,4.656031904,12.0
12.26908005,12.48367233,11.36406046,11.19611868,12.12912857,14.60160478,13.03414816,8.854263855,4.06792312,11.4
13.0837145,12.80005673,12.66177357,11.97035776,14.04460518,13.31064071,11.6867,7.063078396,3.379073148,10.0
9.718995879,10.28849756,13.97527164,14.14762083,14.61221431,13.43574372,13.25590109,6.849007119,3.716747846,11.5
10.95080263,12.33183857,12.72502762,11.82491714,12.66978618,13.6316371,12.59829726,8.841879509,4.425813999,10.8
12.84595756,12.87431027,12.46864845,12.53407777,12.49482018,14.4031755,12.41630499,6.806830822,3.155874463,8.5
13.00586101,13.17331845,11.68015629,11.19173877,12.810494,15.05721462,11.94529724,7.549539492,3.586380128,11.4
12.72470627,13.91206875,11.38788558,11.96080874,12.44654793,13.29762943,12.23481546,8.016772533,4.018765309,10.5
12.0851512,15.96961035,10.40018053,12.50188055,15.67474048,14.48172108,10.38964947,6.124567474,2.372498872,6.5
10.90992647,13.36397059,11.20404412,11.26838235,13.00551471,14.08088235,14.13602941,8.492647059,3.538602941,10.7
12.23166369,12.05277281,10.88998211,11.76207513,12.09749553,14.17710197,14.13237925,8.363148479,4.293381038,12.9
11.72138482,12.89834125,12.1756487,11.09505128,12.70562324,15.94053273,13.16676991,6.986027944,3.310620139,9.7
13.07680515,11.63958301,11.35597118,12.27962594,12.98099034,14.44120803,13.44473402,7.304921049,3.476161275,11.6
10.94996747,11.96191911,11.52357796,11.25988836,13.37796651,14.58169241,14.12280401,8.259991096,3.962193076,11.9
13.33386915,12.94807909,12.02379039,12.4738788,13.17312329,13.36601833,12.36939399,7.289824787,3.022022183,10.2
11.80539436,12.39651517,11.59649041,11.50054934,12.87931541,14.10643269,13.00001547,8.653265865,4.062021262,10.9
10.67915691,11.8969555,10.86651054,9.367681499,12.27166276,16.06557377,12.97423888,10.21077283,5.667447307,12.2
10.94328358,12.69253731,11.52238806,10.93731343,13.33134328,15.37313433,12.92537313,8.549253731,3.725373134,11.2
10.90997844,15.83614693,22.29589554,10.02318676,10.18590083,11.23540658,9.884879795,6.455680755,3.172924379,8.6
12.69289041,11.83435273,10.7457494,10.63352225,12.46282476,14.3145727,13.6692666,8.905224174,4.741596992,11.6
13.6067534,14.26531741,13.68706609,13.81378166,14.20463672,12.92320323,10.02123824,5.209616105,2.268387143,6.9
